sequence_ID,Frame,FPS,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mediapipeResult,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1,Frame_21,24.732069249794606,0.014229,0.017214,0.111508,0.109065,0.043303,4.7e-5,1e-6,0,0.509393,0.47504,0.596358,0.564615,0.042458,0.148392,0.142351,0.045091,0.018575,0.01314,0.541989,0.411352,0.001195,5.79e-4,1.01e-4,0.002706,0.379959,1.19e-4,24751,0.363898,3.8e-5,0.001497,0.014127,0.012005,0.001369,0.001024,0.002477,5.7e-4,3.77e-4,0.00777,0.022993,3.66e-4,0.001653,0.003099,0.00319,0.010613,6.72e-4,0.002183,0.009223,0.030174,0.002223,0.006065,0,1e-6
1,Frame_22,24.732069249794606,0.016263,0.019868,0.094283,0.101487,0.043328,4.5e-5,0,0,0.496804,0.474407,0.589693,0.5528,0.046877,0.14028,0.133976,0.047587,0.01986,0.014058,0.575209,0.427783,0.001276,5.5e-4,9.2e-5,0.003152,0.393904,8.8e-5,24752,0.374239,5.2e-5,0.001361,0.011503,0.009997,0.001091,0.001266,0.002051,4.98e-4,5.25e-4,0.007953,0.019042,2.99e-4,0.001618,0.003255,0.003552,0.008419,6.99e-4,0.0019,0.010001,0.030065,0.001982,0.004596,0,1e-6
1,Frame_23,24.732069249794606,0.018542,0.019121,0.11508,0.083761,0.040762,4e-5,1e-6,0,0.524737,0.452963,0.57967,0.548532,0.052968,0.13273,0.123851,0.051469,0.018998,0.015482,0.554342,0.453651,0.001082,6.32e-4,8.5e-5,0.003264,0.401116,7.2e-5,24753,0.383534,5.6e-5,0.001505,0.012014,0.009936,0.001218,0.001112,0.001863,4.28e-4,4.84e-4,0.006816,0.024455,3.83e-4,0.001506,0.002399,0.003743,0.008636,8.02e-4,0.002019,0.012092,0.024266,0.002112,0.004414,0,1e-6
1,Frame_24,24.732069249794606,0.021641,0.022862,0.095049,0.080755,0.038913,3.7e-5,0,0,0.531905,0.473891,0.590426,0.562205,0.047453,0.13809,0.132681,0.047053,0.017696,0.014367,0.55166,0.472092,0.00103,5.31e-4,7.5e-5,0.002635,0.373281,8.7e-5,24754,0.361424,4.7e-5,0.001933,0.011991,0.010018,9.93e-4,9.91e-4,0.001776,3.56e-4,4.85e-4,0.009761,0.02072,4.15e-4,0.001862,0.002788,0.004393,0.008583,7.01e-4,0.002108,0.01045,0.026628,0.001635,0.003952,0,1e-6
1,Frame_25,24.732069249794606,0.022082,0.021225,0.102895,0.084795,0.043733,4.4e-5,0,0,0.511148,0.462164,0.548192,0.527328,0.039163,0.161147,0.155678,0.039286,0.020718,0.017244,0.517454,0.480608,0.001126,6.13e-4,1.26e-4,0.002517,0.387247,1.12e-4,24755,0.359164,3.4e-5,0.001664,0.010362,0.008371,0.001834,7.66e-4,0.003482,7.19e-4,3.29e-4,0.007062,0.028876,4.79e-4,0.00113,0.002787,0.001484,0.006104,7.33e-4,0.002279,0.014298,0.033853,0.001761,0.004408,0,1e-6
1,Frame_26,24.732069249794606,0.017511,0.016974,0.118648,0.088334,0.045331,4.7e-5,0,0,0.486794,0.441173,0.516179,0.490791,0.030958,0.204393,0.199835,0.028733,0.024226,0.019839,0.51707,0.484961,0.001193,6.94e-4,1.39e-4,0.002388,0.410232,1.13e-4,24756,0.378936,4.6e-5,0.001752,0.008864,0.007148,0.001497,6.13e-4,0.00365,8.64e-4,4.45e-4,0.007384,0.019926,5.67e-4,0.001059,0.003021,0.001294,0.004949,0.001013,0.002917,0.014976,0.034192,0.001532,0.003703,0,1e-6
1,Frame_27,24.732069249794606,0.022993,0.018274,0.111021,0.072742,0.044881,5e-5,0,0,0.47796,0.430836,0.509873,0.489153,0.028847,0.216861,0.213042,0.025588,0.02435,0.020075,0.505799,0.478412,0.00119,7.5e-4,1.65e-4,0.002673,0.42614,1.24e-4,24757,0.378887,4.2e-5,0.001871,0.007226,0.005796,0.001769,5.21e-4,0.004817,0.001136,4.19e-4,0.007826,0.01778,5.76e-4,9.24e-4,0.003429,9.01e-4,0.003978,0.001159,0.003568,0.015218,0.03702,0.001362,0.003249,0,1e-6
1,Frame_28,24.732069249794606,0.021078,0.01828,0.101829,0.082297,0.042424,5.8e-5,0,0,0.487181,0.435217,0.526361,0.506138,0.026236,0.221216,0.218646,0.025447,0.023138,0.017926,0.521251,0.467316,0.001179,7.08e-4,1.94e-4,0.002901,0.43164400000000003,1.32e-4,24758,0.372101,4.5e-5,0.002565,0.00731,0.005737,0.001589,3.61e-4,0.006614,0.001545,4.97e-4,0.010357,0.011916,7.24e-4,0.001039,0.004131,8.54e-4,0.003297,0.001309,0.004196,0.014667,0.034526,0.001435,0.003337,0,1e-6
1,Frame_29,24.732069249794606,0.029088,0.022771,0.090018,0.061245,0.035568,6.6e-5,0,0,0.511415,0.431965,0.530994,0.516517,0.028013,0.209647,0.208284,0.025048,0.021209,0.017413,0.513105,0.480502,9.53e-4,7.31e-4,2.66e-4,0.003417,0.419547,1.09e-4,24759,0.336245,7.7e-5,0.002695,0.002532,0.00195,0.003033,4.31e-4,0.00873,0.002467,6.69e-4,0.009444,0.01138,5.88e-4,6.82e-4,0.004213,4.06e-4,0.0028,0.003731,0.01144,0.017332,0.03078,0.00251,0.005084,0,1e-6
1,Frame_30,24.732069249794606,0.02894,0.023048,0.085009,0.061371,0.034559,8e-5,0,0,0.490462,0.441835,0.530256,0.50879,0.031459,0.190591,0.185846,0.027072,0.021563,0.01694,0.511301,0.460409,9.67e-4,6.65e-4,3.86e-4,0.00638,0.393961,7.2e-5,24760,0.24983,1.05e-4,0.003432,0.001967,0.001464,0.005677,5.64e-4,0.012664,0.004502,8.43e-4,0.010667,0.011007,3.29e-4,6.42e-4,0.00395,2.94e-4,0.002162,0.006838,0.019995,0.020897,0.029949,0.003615,0.007528,0,1e-6
2,Frame_1,51.99999999998818,0.008239,0.003555,0.205298,0.145152,0.010931,4.78e-4,0,0,0.133603,0.36794,0.035648,0.137897,0.411563,0.056389,0.012234,0.223438,0.292527,0.075984,0.711163,0.316143,0.012992,5.44e-4,0.003916,0.012232,0.010516,3.2e-5,18886,3.12e-4,0.002591,0.016944,0.013707,0.008522,0.003231,1.54e-4,0.103527,0.09135,0.026169,0.068883,3.47e-4,1.89e-4,0.004293,0.016458,0.00302,0.02054,0.256515,0.386384,0.065221,0.167253,0.052813,0.112564,3e-6,2e-6
2,Frame_2,51.99999999998818,0.007074,0.003221,0.212971,0.163264,0.011423,2.58e-4,0,0,0.116656,0.3831,0.030594,0.130533,0.444503,0.03493,0.01137,0.279492,0.306152,0.082755,0.717996,0.313458,0.012474,5.04e-4,0.00208,0.007321,0.009034,3.5e-5,18887,3.37e-4,0.002121,0.011538,0.009733,0.006052,0.003917,1.72e-4,0.031018,0.026466,0.021798,0.054134,6.52e-4,2.32e-4,0.002804,0.008165,0.002621,0.022333,0.238869,0.374378,0.064381,0.148657,0.020245,0.045388,2e-6,1e-6
2,Frame_3,51.99999999998818,0.006253,0.003252,0.209462,0.211332,0.012138,6.2e-5,0,0,0.102392,0.40858,0.026455,0.13093,0.40806,0.02705,0.015001,0.300373,0.335605,0.092954,0.734383,0.305631,0.013043,4.56e-4,5.96e-4,0.001668,0.0018600000000000001,2.5e-5,18888,2.07e-4,7.6e-4,0.006544,0.011374,0.006905,0.00205,1.01e-4,0.002303,0.00158,0.013746,0.035745,0.003088,8.75e-4,0.002164,0.001575,0.004968,0.015783,0.176572,0.314664,0.093338,0.150265,0.001254,0.00304,2e-6,0
2,Frame_4,51.99999999998818,0.005776,0.003066,0.207546,0.23351,0.012566,3e-5,0,0,0.093853,0.412747,0.024302,0.137368,0.42729,0.023202,0.014138,0.319486,0.363612,0.094852,0.741478,0.298039,0.013954,4.63e-4,2.9e-4,0.001024,0.001081,2.9e-5,18889,1.85e-4,7.31e-4,0.006233,0.011439,0.007047,0.001454,8.8e-5,6.25e-4,3.8e-4,0.015026,0.047766,0.005226,0.001478,0.002158,9.01e-4,0.010598,0.014929,0.123218,0.24827,0.109361,0.160424,3.23e-4,8.02e-4,1e-6,0
2,Frame_5,51.99999999998818,0.005341,0.002918,0.214691,0.257103,0.015185,2.2e-5,0,0,0.0931,0.38019,0.022215,0.153655,0.446314,0.016588,0.012928,0.365578,0.377912,0.084594,0.750975,0.27699,0.013838,5.41e-4,2.14e-4,7.91e-4,7.68e-4,2.6e-5,18890,1.43e-4,8.52e-4,0.008027,0.019952,0.012618,0.001023,7.5e-5,3.32e-4,1.94e-4,0.017487,0.058129,0.005102,0.001787,0.002543,7.41e-4,0.019345,0.015549,0.081057,0.161474,0.138739,0.181675,2.06e-4,4.95e-4,1e-6,0
2,Frame_6,51.99999999998818,0.004996,0.002879,0.218726,0.274002,0.017137,1.7e-5,0,0,0.093396,0.359601,0.019814,0.174275,0.397914,0.019627,0.015569,0.321982,0.404764,0.076623,0.75838,0.260741,0.014031,5.96e-4,1.59e-4,6.54e-4,6.43e-4,2.5e-5,18891,1.34e-4,8.43e-4,0.008541,0.031962,0.020259,7.32e-4,6.2e-5,1.98e-4,1.14e-4,0.018935,0.060564,0.00512,0.002169,0.003115,6.9e-4,0.030793,0.013088,0.062586,0.121414,0.146088,0.170652,1.21e-4,2.76e-4,1e-6,0
2,Frame_7,51.99999999998818,0.005976,0.002771,0.188306,0.259305,0.016873,1.4e-5,0,0,0.090429,0.333763,0.022227,0.157478,0.446872,0.013333,0.013266,0.401479,0.377176,0.084808,0.757482,0.291831,0.014356,6.6e-4,1.26e-4,6.17e-4,6.52e-4,2.8e-5,18892,1.37e-4,5.93e-4,0.00851,0.031449,0.019356,6.36e-4,5.3e-5,1.75e-4,8.5e-5,0.013544,0.063251,0.004408,0.002853,0.002717,7.14e-4,0.036951,0.016695,0.038368,0.088362,0.101641,0.126903,1.56e-4,4.01e-4,1e-6,0
2,Frame_8,51.99999999998818,0.006368,0.002889,0.184194,0.240345,0.01634,3.3e-5,0,0,0.095635,0.339756,0.024813,0.136611,0.442219,0.014329,0.013508,0.392141,0.346705,0.092144,0.759525,0.315609,0.013308,6.28e-4,3.5e-4,8.21e-4,0.001105,3.1e-5,18893,1.6e-4,7.15e-4,0.008473,0.029727,0.019418,0.001053,4.4e-5,7.12e-4,4.34e-4,0.014636,0.051604,0.002567,0.00209,0.002777,0.001556,0.011345,0.015575,0.059969,0.125676,0.162624,0.284198,4.79e-4,0.00119,2e-6,0
2,Frame_9,51.99999999998818,0.010923,0.005002,0.105348,0.209103,0.014129,7.4e-5,0,0,0.123807,0.412981,0.040767,0.153114,0.454639,0.010944,0.013312,0.440984,0.259595,0.069391,0.756948,0.353594,0.010176,3.89e-4,8.83e-4,0.00249,0.002302,2.2e-5,18894,1.77e-4,6.42e-4,0.013879,0.024304,0.014224,0.002362,4.4e-5,0.005741,0.003655,0.010997,0.053986,0.002683,0.001334,0.002191,0.001603,0.003862,0.017158,0.057074,0.137712,0.132902,0.242006,0.001827,0.005563,2e-6,1e-6
2,Frame_10,51.99999999998818,0.009697,0.004581,0.11047,0.221029,0.0147,8.4e-5,0,0,0.153069,0.482164,0.049396,0.177538,0.443066,0.014267,0.012858,0.389892,0.23146,0.055405,0.761934,0.3643,0.008167,2.47e-4,0.001003,0.002753,0.002556,2.3e-5,18895,1.6e-4,7.87e-4,0.01484,0.020684,0.012559,0.002393,5.4e-5,0.008219,0.005208,0.013161,0.061134,0.002068,9.32e-4,0.002108,0.001955,0.003287,0.015749,0.059914,0.133694,0.120069,0.237775,0.002126,0.00602,2e-6,1e-6
2,Frame_11,51.99999999998818,0.015666,0.008005,0.069411,0.201234,0.012164,6.2e-5,0,0,0.187395,0.542028,0.076297,0.274169,0.445724,0.010741,0.013379,0.432183,0.175401,0.030638,0.753816,0.366399,0.006847,1.83e-4,8.22e-4,0.001883,0.0013,1.5e-5,18896,1.02e-4,6.22e-4,0.01585,0.023066,0.013448,0.00237,4.7e-5,0.004989,0.003477,0.009987,0.044597,0.003708,0.001427,0.001451,9.22e-4,0.003485,0.016086,0.059473,0.132252,0.105477,0.153974,0.002308,0.006553,2e-6,1e-6
2,Frame_12,51.99999999998818,0.016942,0.008373,0.060724,0.19989,0.011596,6.4e-5,0,0,0.184417,0.54702,0.089504,0.294549,0.464523,0.008753,0.012663,0.475512,0.151647,0.0274,0.755105,0.349845,0.007051,1.81e-4,8.03e-4,0.00183,0.001192,1.3e-5,18897,9.3e-5,7.22e-4,0.014113,0.036857,0.022598,0.001901,4.5e-5,0.004156,0.003272,0.011636,0.038363,0.003042,0.001355,0.001646,9.97e-4,0.00426,0.016731,0.052233,0.098121,0.112831,0.14701,0.002913,0.006925,3e-6,1e-6
2,Frame_13,51.99999999998818,0.024132,0.012915,0.047955,0.160315,0.009258,4.5e-5,0,0,0.232908,0.6048,0.149796,0.464013,0.399716,0.01227,0.01544,0.397545,0.106203,0.012023,0.764884,0.353137,0.005781,1.29e-4,5.88e-4,0.001918,7.48e-4,8e-6,18898,7.1e-5,8.34e-4,0.010058,0.024247,0.015962,0.00169,1.08e-4,0.001935,0.001734,0.016568,0.041879,0.003727,6.4e-4,0.001433,7.93e-4,0.005545,0.014125,0.061439,0.093454,0.100816,0.120703,0.001656,0.003213,2e-6,1e-6
3,Frame_1,25.27472527472458,0.430635,0.378357,0.002193,0.001457,0.001355,2.3e-5,0,0,0.173387,0.161389,0.15097,0.189884,0.051763000000000003,0.083944,0.105951,0.071394,0.072686,0.053008,0.546092,0.323908,0.003578,0.002761,1.3e-5,0.001061,0.107149,1.03e-4,5096,0.08327,0.005739,0.006351,0.001546,0.00271,8.4e-5,2.21e-4,1.11e-4,4.6e-5,0.058829,0.080571,7.06e-4,0.005058,0.1333,0.078102,0.468538,0.036099,9.78e-4,0.001209,9.11e-4,0.008323,4.13e-4,6.3e-4,0,1e-6
3,Frame_2,25.27472527472458,0.418955,0.36157,0.002269,0.001486,0.001558,2.4e-5,0,0,0.165157,0.159332,0.153353,0.191411,0.053473,0.082262,0.10263,0.071805,0.07127,0.052109,0.538199,0.325121,0.00376,0.00287,1.3e-5,0.001141,0.118359,1.02e-4,5097,0.08916,0.005883,0.004681,0.001856,0.003491,8.3e-5,2.23e-4,1.2e-4,5.4e-5,0.059296,0.067446999999999993,7.87e-4,0.004627,0.156673,0.084172,0.486822,0.037639,7.74e-4,8.69e-4,8.89e-4,0.009688,4.55e-4,6.07e-4,0,1e-6
3,Frame_3,25.27472527472458,0.41178,0.34419,0.002496,0.001513,0.001762,2.6e-5,0,0,0.158086,0.155054,0.152647,0.192848,0.056378,0.078427,0.100382,0.07635,0.072228,0.052634,0.543022,0.330828,0.004032,0.003044,1.4e-5,0.001215,0.152699,1.07e-4,5098,0.125859,0.007301,0.004085,0.001596,0.003157,9.4e-5,2.56e-4,1.3e-4,6.4e-5,0.062093,0.055465,9.17e-4,0.004152,0.13913,0.077168,0.456031,0.036459,7.45e-4,7.69e-4,7.52e-4,0.008854,6.05e-4,6.98e-4,0,1e-6
3,Frame_4,25.27472527472458,0.387471,0.320949,0.00301,0.001866,0.002182,2.4e-5,1e-6,0,0.145877,0.158071,0.161591,0.209043,0.058531,0.074163,0.098973,0.083302,0.06981,0.049609,0.559953,0.325067,0.004685,0.003371,9e-6,0.001669,0.259878,1.33e-4,5099,0.220824,0.004625,0.003193,0.001407,0.002532,1.07e-4,3.43e-4,1.17e-4,4.6e-5,0.032438,0.028574,0.002054,0.004041,0.156653,0.097212,0.598335,0.057634,2.61e-4,2.2e-4,5.55e-4,0.003343,7.86e-4,8.56e-4,0,1e-6
3,Frame_5,25.27472527472458,0.344457,0.285719,0.002863,0.00296,0.003264,1.8e-5,1e-6,0,0.143973,0.164362,0.149824,0.203928,0.059071,0.073866,0.100399,0.088246,0.075799,0.054722,0.58531,0.336386,0.0053,0.003593,5e-6,0.002695,0.385123,1.7e-4,5100,0.345696,0.001535,0.00171,0.001807,0.002922,1.33e-4,4.36e-4,1.07e-4,3e-5,0.012258,0.01329,0.00759,0.004604,0.149779,0.099537,0.728116,0.074983,5.1e-5,3.6e-5,4.17e-4,0.001409,6.97e-4,7.88e-4,0,1e-6
3,Frame_6,25.27472527472458,0.326598,0.253799,0.0025959999999999998,0.004212,0.004372,1.7e-5,0,0,0.134991,0.15179,0.143032,0.205539,0.054751,0.077787,0.115056,0.092116,0.081748,0.054603,0.620125,0.353668,0.006563,0.00349,9e-6,0.002173,0.44781,3.46e-4,5101,0.447972,5.84e-4,0.001997,8.64e-4,0.001273,3.88e-4,3.68e-4,2.76e-4,7.8e-5,0.003721,0.011193,0.04857,0.008695,0.038129,0.026915,0.279065,0.025714,1.9e-5,2.2e-5,1.6e-4,9.68e-4,2.95e-4,5.26e-4,0,1e-6
3,Frame_7,25.27472527472458,0.332867,0.239284,0.002897,0.00351,0.00414,5.9e-5,0,0,0.133617,0.146055,0.145622,0.221481,0.0613,0.065042,0.10434,0.091728,0.074274,0.049578,0.610411,0.358145,0.006442,0.003306,1e-4,0.001409,0.535986,0.001622,5102,0.338492,0.004234,0.002917,4.2e-5,6.7e-5,0.003784,1.15e-4,0.004991,0.006539,0.00849,0.006877,0.046141,0.016602,0.008561,0.03452,0.004334,0.001853,5e-5,5.7e-5,8.4e-5,7.95e-4,6.96e-4,6.53e-4,0,1e-6
3,Frame_8,25.27472527472458,0.341994,0.246653,0.002885,0.004077,0.00462,5e-5,0,0,0.133791,0.145789,0.14684,0.22851,0.085378,0.044167,0.084997,0.134594,0.074706,0.050448,0.614255,0.36053,0.006536,0.003736,8.4e-5,0.001571,0.565308,0.001645,5103,0.378436,0.003651,0.001733,5.3e-5,9.1e-5,0.0035,1.29e-4,0.004109,0.00557,0.005015,0.003754,0.084124,0.015698,0.008888,0.030575,0.004529,0.001608,2.7e-5,2.8e-5,6.6e-5,8.64e-4,4.98e-4,4.13e-4,0,1e-6
3,Frame_9,25.27472527472458,0.348733,0.252128,0.002904,0.004273,0.004513,4.8e-5,0,0,0.129426,0.144209,0.148633,0.231796,0.07361,0.051674,0.096659,0.126988,0.07607,0.051207,0.619328,0.361942,0.00692,0.004017,8.3e-5,0.001562,0.575676,0.00175,5104,0.405476,0.002324,0.001911,6.6e-5,1.07e-4,0.003326,1.21e-4,0.004645,0.005219,0.003027,0.003448,0.107987,0.016938,0.00891,0.028165,0.00427,0.00146,1.9e-5,2.2e-5,6.3e-5,7.89e-4,3.6e-4,3.25e-4,0,1e-6
3,Frame_10,25.27472527472458,0.343514,0.25166,0.002904,0.004762,0.004715,4.9e-5,0,0,0.126104,0.14381,0.151371,0.235549,0.067553,0.056356,0.103791,0.122214,0.075647,0.050358,0.62673,0.362642,0.007163,0.004159,8.5e-5,0.001598,0.579955,0.001682,5105,0.428016,0.002323,0.001942,6.5e-5,1.08e-4,0.00334,1.2e-4,0.004837,0.00531,0.002638,0.003118,0.12404,0.017739,0.009229,0.026675,0.00413,0.001397,1.8e-5,2e-5,5.9e-5,7.58e-4,3.21e-4,2.87e-4,0,1e-6
3,Frame_11,25.27472527472458,0.343437,0.248282,0.003161,0.004924,0.004778,5e-5,0,0,0.124158,0.143404,0.152937,0.237807,0.060838,0.062238,0.112143,0.11585,0.075518,0.050097,0.623,0.363324,0.00729,0.004301,8.1e-5,0.001611,0.594307,0.001754,5106,0.443752,0.002348,0.001743,9.5e-5,1.59e-4,0.002779,1.24e-4,0.004666,0.005251,0.0025959999999999998,0.002891,0.122924,0.015802,0.010883,0.024389,0.005686,0.001554,1.6e-5,1.7e-5,5.9e-5,7.93e-4,3.24e-4,2.65e-4,0,1e-6
3,Frame_12,25.27472527472458,0.346991,0.247088,0.003268,0.004928,0.004865,4.9e-5,0,0,0.122353,0.140404,0.153019,0.237974,0.053879,0.070017,0.122305,0.106719,0.076095,0.050401,0.62361,0.361778,0.007437,0.004499,8e-5,0.001596,0.595944,0.001757,5107,0.449811,0.002251,0.00167,1.14e-4,1.93e-4,0.00261,1.3e-4,0.004475,0.005066,0.002379,0.002733,0.1272,0.014342,0.011631,0.023441,0.006382,0.001578,1.4e-5,1.5e-5,5.9e-5,8.15e-4,3.05e-4,2.49e-4,0,1e-6
3,Frame_13,25.27472527472458,0.346267,0.245619,0.003359,0.005149,0.005031,4.6e-5,0,0,0.120593,0.138,0.155098,0.240134,0.051891,0.07346,0.127295,0.105256,0.076482,0.049949,0.628597,0.361228,0.007733,0.004658,7.7e-5,0.00158,0.594819,0.001687,5108,0.473711,0.002246,0.001497,1.1e-4,1.92e-4,0.002794,1.54e-4,0.004135,0.004541,0.001955,0.002296,0.168652,0.01349,0.011533,0.020581,0.006653,0.00171,1.2e-5,1.3e-5,5.2e-5,8.11e-4,2.88e-4,2.37e-4,0,1e-6
3,Frame_14,25.27472527472458,0.348611,0.246578,0.003309,0.005053,0.004912,4.6e-5,0,0,0.120363,0.137348,0.153712,0.238933,0.049215,0.076435,0.130997,0.100699,0.076644,0.05007,0.628586,0.358599,0.007696,0.004639,7.9e-5,0.001565,0.596163,0.001723,5109,0.464128,0.002392,0.001576,9.8e-5,1.71e-4,0.002972,1.57e-4,0.004212,0.004727,0.002053,0.002351,0.163259,0.013031,0.011263,0.021976,0.006143,0.001575,1.2e-5,1.3e-5,5.1e-5,7.65e-4,2.9e-4,2.39e-4,0,1e-6
3,Frame_15,25.27472527472458,0.349569,0.247618,0.003241,0.005088,0.004902,4.6e-5,0,0,0.119147,0.137795,0.153235,0.239491,0.047008,0.07942,0.134426,0.096686,0.07662,0.049675,0.628866,0.356764,0.007766,0.00461,7.8e-5,0.00162,0.59675,0.001739,5110,0.456145,0.002203,0.001661,9e-5,1.49e-4,0.003202,1.52e-4,0.004198,0.004588,0.001983,0.002345,0.17095,0.014017,0.010748,0.023528,0.005701,0.00147,1.1e-5,1.2e-5,5.4e-5,6.61e-4,2.8e-4,2.33e-4,0,1e-6
3,Frame_16,25.27472527472458,0.356931,0.25485,0.003061,0.004981,0.004792,4.5e-5,0,0,0.120187,0.140286,0.151754,0.238905,0.053284,0.071371,0.123146,0.104499,0.077073,0.049846,0.630733,0.357278,0.007706,0.00452,7.8e-5,0.001657,0.59338,0.001799,5111,0.445772,0.002072,0.001743,7.6e-5,1.18e-4,0.003567,1.44e-4,0.004317,0.004597,0.001919,0.002181,0.18394,0.015703,0.009773,0.025556,0.004688,0.001285,1.1e-5,1.1e-5,6e-5,5.31e-4,2.62e-4,2.21e-4,0,1e-6
3,Frame_17,25.27472527472458,0.361238,0.259211,0.002951,0.00486,0.004721,4.8e-5,0,0,0.120526,0.142579,0.152652,0.240195,0.062747,0.060177,0.108498,0.116787,0.075374,0.048752,0.630811,0.358242,0.007473,0.004348,8.1e-5,0.001597,0.599374,0.001908,5112,0.427991,0.002466,0.00204,7.1e-5,1.06e-4,0.003507,1.26e-4,0.004723,0.005346,0.002408,0.002435,0.154664,0.016515,0.009918,0.025833,0.004535,0.001134,1.3e-5,1.3e-5,6.7e-5,4.86e-4,2.82e-4,2.33e-4,0,1e-6
3,Frame_18,25.27472527472458,0.365017,0.259763,0.002896,0.004658,0.004641,4.9e-5,0,0,0.120453,0.144697,0.156611,0.246378,0.072877,0.050974,0.097295,0.132302,0.073502,0.046511,0.630818,0.36226,0.007397,0.004243,8.2e-5,0.001491,0.601252,0.002049,5113,0.420762,0.00252,0.002314,6.6e-5,9.6e-5,0.003541,1.19e-4,0.004971,0.00554,0.002569,0.002744,0.142854,0.017327,0.009882,0.026138,0.004449,0.001088,1.4e-5,1.4e-5,6.8e-5,4.65e-4,2.92e-4,2.49e-4,0,0
3,Frame_19,25.27472527472458,0.351331,0.245163,0.002971,0.004684,0.004903,5.1e-5,0,0,0.118922,0.148755,0.157979,0.247057,0.081442,0.04654,0.08734,0.136871,0.072722,0.044733,0.630845,0.364033,0.007322,0.003991,7.7e-5,0.001464,0.604328,0.002201,5114,0.407359,0.002572,0.002886,7.6e-5,1.09e-4,0.002991,1.07e-4,0.005146,0.005598,0.002965,0.003506,0.116925,0.017825,0.012281,0.028358,0.005683,0.00111,1.4e-5,1.5e-5,6.7e-5,4.61e-4,2.84e-4,2.47e-4,0,0
3,Frame_20,25.27472527472458,0.349574,0.241665,0.00309,0.004625,0.005047,4.8e-5,0,0,0.117798,0.147447,0.16413,0.253768,0.097396,0.03989,0.075816,0.15289,0.071057,0.042463,0.632496,0.36756,0.007397,0.004052,6.9e-5,0.001555,0.600039,0.002068,5115,0.417806,0.002092,0.003157,7.6e-5,1.08e-4,0.002821,1.11e-4,0.005069,0.004736,0.002394,0.003634,0.134911,0.018986,0.013386,0.028665,0.00652,0.001265,1.2e-5,1.3e-5,5.9e-5,4.25e-4,2.74e-4,2.52e-4,0,0
3,Frame_21,25.27472527472458,0.335622,0.226031,0.003364,0.005742,0.00623,3e-5,0,0,0.118651,0.14624500000000001,0.161615,0.258221,0.10092,0.04197,0.078427,0.166213,0.078925,0.044377,0.646068,0.373154,0.008474,0.004798,3.3e-5,0.002845,0.556896,0.001233,5116,0.471512,4.43e-4,0.001424,2.08e-4,2.77e-4,0.001849,2.18e-4,0.002392,0.001153,7.04e-4,0.002026,0.333637,0.015285,0.020327,0.03702,0.01854,0.002655,3e-6,3e-6,5.7e-5,2.86e-4,1.55e-4,1.89e-4,0,0
3,Frame_22,25.27472527472458,0.336576,0.228553,0.003107,0.006261,0.006379,2e-5,0,0,0.117045,0.137553,0.167354,0.262164,0.11366,0.037317,0.073915,0.189847,0.075948,0.042558,0.645882,0.348335,0.008878,0.005074,1.7e-5,0.003083,0.574626,8.48e-4,5117,0.5331,6.78e-4,0.002016,1.87e-4,2.72e-4,0.001327,2.97e-4,7.84e-4,3.13e-4,8.55e-4,0.002417,0.35385,0.017557,0.032071,0.043365,0.055814,0.00442,3e-6,3e-6,4e-5,2.68e-4,8.1e-5,1.18e-4,0,0
3,Frame_23,25.27472527472458,0.343165,0.239979,0.00279,0.0065,0.006108,1.7e-5,0,0,0.118713,0.143187,0.167278,0.269448,0.169375,0.023272,0.053055,0.263201,0.073215,0.038417,0.630248,0.327851,0.008099,0.00476,1.1e-5,0.002995,0.598704,8.31e-4,5118,0.567566,0.001485,0.003637,1.1e-4,1.71e-4,0.00109,3.23e-4,5.08e-4,2.01e-4,0.001731,0.004036,0.326331,0.023306,0.060137,0.055026,0.127939,0.005377,3e-6,3e-6,2.5e-5,2.27e-4,5.9e-5,8.7e-5,0,0
4,Frame_1,26.470588235293853,0.030647,0.022528,0.08567,0.106435,0.128729,4.2e-5,0,0,0.00484,0.013974,0.007492,0.032956,0.002065,0.636584,0.672358,0.002409,0.425931,0.271131,0.248309,0.035507,0.129275,0.019615,2.5e-5,0.001845,0.590952,0.001251,3476,0.55585,6.91e-4,0.001569,1.27e-4,1.08e-4,0.00648,0.003753,0.001043,7.11e-4,0.005036,0.006186,0.723938,0.001801,0.035463,0.017684,0.020632,0.003138,5e-6,3e-6,1.65e-4,1.06e-4,1.1e-5,1.1e-5,1e-6,0
