value,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,X_neutral
PC20,0.004014621719026213,-0.0032604941213564796,0.006947055745059797,-0.011338770989982509,-0.0023843378721646064,-1.120625083874731e-5,-5.8225691820059855e-9,-1.698153773357268e-8,0.010776495298339031,2.1378111854110227e-4,-0.0013699528298410442,-0.019186221830957407,0.0014738854715283395,0.012214764296737419,0.014916548454709149,0.002082848164858078,-0.014155149567589053,-0.004621473933579798,-0.039094455220461635,0.020938909185980677,-0.004251156359251632,0.001289861335919849,-5.237314877213249e-7,-0.003732635255458645,0.01583149350159975,-6.314236596378318e-4,0.022848704423944096,0.007103839614393084,0.002776959578927001,3.4784799590084625e-4,8.14538014764795e-4,-6.279608476180648e-4,0.00406538556495228,2.565803763330682e-4,8.80409487596822e-5,0.0028468028890257613,0.024293327070725786,0.034576483410099716,-0.004012100411882043,0.0011310400464992557,0.004336881937140364,-0.001260413709167967,0.0027163320593509713,0.0018782155982469688,-3.5473695750278103e-4,-0.0014831504826036648,0.0028050787958765313,-0.0017463716805987406,-0.0022929111376792876,1.083252294765837e-7,-1.8950147696998046e-8,5.353379878757412e-8
PC21,-0.0035652982595315514,-0.005272460505003031,-0.016979395731671745,-0.019568684199416292,-0.04512624102435021,2.109283617907362e-6,-1.1027114968563167e-8,-4.194636307498394e-8,0.009351308541782191,0.005831747201719738,0.026545324974639024,0.02021061596176058,-0.013442487077913111,-0.024801156568537656,-0.018896810489748377,-0.013250688803120502,0.008968722222412679,0.006106833249418016,-0.025100646684169965,-0.01840204557822585,0.005582153896356579,0.004024901948171135,-1.3364551995501018e-5,7.562651603343386e-4,0.02291214545473701,9.047129726443197e-4,0.022660795206669304,0.0062280832696655925,-0.008337846000635465,-3.3281147607421604e-4,-3.1220909003560563e-4,-0.0012390397790051882,-0.0017472905332382724,-7.363482040047804e-4,-3.2774077455234216e-4,-0.006581794286391763,0.003319597053431847,0.011562281598379315,0.0012908944333481563,-0.01181823327269663,-0.010038873085224258,-2.728891724616456e-4,4.229841161989827e-4,0.005543352222235289,0.006404282558087875,-0.001173354172411957,5.5559261987849513e-5,-5.315297183430454e-4,-0.001731824823631221,-1.3703030833147766e-8,1.33420292859312e-7,2.0201268224117406e-7
PC22,-0.012741239937186483,-0.008172254099308811,0.016068775160702327,0.013016731867231448,0.008972340104685988,7.81294442292836e-6,-2.419117677601564e-8,-3.777883443192891e-8,9.379489636225457e-4,-0.004918860284057844,-0.020818239374466255,-0.01195304408794129,0.009063370164467923,0.006676289154163889,7.637745712877906e-4,0.008009960793656193,0.0058344426195126595,-0.005491354432236156,0.018588893302953553,0.0046834146118089675,6.243076276001516e-4,-0.0022888786719151896,2.643316549779356e-6,-0.0020818032855748083,-2.881006842541393e-4,9.288200506124984e-4,-0.023349978590365937,0.0076204125893527645,0.004420232180200868,-1.015810967457183e-4,2.56830781382455e-4,-0.0032553612914607865,0.005234057105670657,-5.983808828518906e-4,-4.190177763916439e-4,-0.018488020871047377,-0.006069346143471981,-0.033369878710131834,0.001385593023798114,0.0031312943818346552,0.0023374171364892045,1.282063755304802e-4,0.001232726139392825,0.008149534916042317,0.013514817137024156,-0.002543066412662562,-0.0011080911539265237,-1.1731849298977975e-4,-6.710787441073749e-4,7.185139908445317e-8,-1.3341871509317827e-8,-1.3528936633679292e-7
PC23,0.010219963137486982,0.003078315196350257,0.0033045369277658696,-0.005361859567321673,-0.020111704654454395,-3.4294629961627103e-6,4.134182906352477e-8,-7.817131491413727e-8,0.002619730010604782,-0.00505451052556424,0.019916614312342238,0.008741211569001242,0.012312202188151017,0.01937857640271451,0.005946018134772348,0.005656104218130405,-0.0032112120038834155,0.005995894283976758,-0.044488232586394644,-0.021980169940936288,0.003136899899401298,-0.0025001520843654186,1.698191238586435e-5,-0.0065671560197849265,-0.016252008652013195,-0.0025261506015634406,0.020987536159606062,0.0019626673008865704,-0.004853710450358565,-8.348656537426392e-5,-8.522543364547924e-4,-8.110669016855984e-4,-0.002011468154713554,7.04860665760817e-4,0.0010715470178386988,-0.002315012473794718,-0.008678501709582983,-0.028981456733886638,0.0014794497579973058,0.01644815662394323,-0.00666946915015726,0.011298952369851642,-4.3232349219994646e-5,-0.003127987998992575,-0.0011533373308013227,-2.4774723307669817e-4,-0.0012615751264524484,1.7009975868823344e-4,-5.379833156503822e-4,-6.244037333124765e-8,-5.786976302749093e-8,7.467832620757863e-8
PC24,0.007829235003601307,-5.616251887515879e-4,0.037038056103001975,-0.005739196686622378,-0.003583771457070315,-7.261976340819968e-6,1.0222337970254018e-7,-2.8692786368276514e-8,-0.03030215768574909,-0.008268351950666086,-0.016448863086582118,-0.02391884988467779,-0.004179939105054177,-0.01597455845616298,-0.009833875244702306,-0.0019197320146424938,-0.02748815991042355,-0.016312440164747474,0.024087721099532836,7.648747082695334e-4,0.00228819910240774,-0.0048248342335291145,2.359020373149564e-6,8.593255777874138e-4,-0.013373920731142306,8.729701529846648e-4,-0.006263492048520458,0.006584289276713202,-0.011015328816150518,-5.361131684899968e-4,-4.7305638193392304e-4,4.0008627096029784e-4,-0.0014954218880470506,-1.755873596160036e-4,9.559225597475126e-4,-0.003030331295816893,0.011222730027484201,0.03404053429923925,6.713609336478692e-4,-0.003535490846828072,-0.007417458833394591,0.00698285547930219,-0.0031641949844550977,0.0015399089524177447,4.931153047918401e-4,1.3226006450977134e-4,1.514959315015112e-4,0.0016473272135125528,8.237354269767407e-4,-2.5672755231160875e-8,-6.62422010510633e-8,-2.524592016427198e-7
PC25,-0.011263781921900173,0.00496398551217573,0.010965592847731095,-0.01941687620939503,-0.030683268006234714,-8.698342075912059e-7,1.0145784304820827e-7,6.267331082971054e-8,-0.016203201853604885,0.013410474821483472,0.007074232728157985,0.012736058692833214,-0.008010180493382162,-0.008360558799717152,0.004274866985411359,-0.0038748939259340845,-0.012508808322420748,-0.006478549811370564,0.02581228950000808,-0.02014980164961479,0.0011921206941667185,0.0031809631363030164,1.7621318107505103e-5,-0.0019256378874809622,-0.021531032987094745,-4.958282521046379e-4,-0.013424800542995257,-0.005901967010866715,0.008596722110109506,-5.192474969454089e-4,-1.4867676008870659e-4,-1.3246757916479736e-4,0.004369224753081048,7.200233608010761e-4,3.8076633463840357e-4,-0.010662636195135454,-3.8120300062856495e-4,0.037227363421491605,-0.0013881847586733026,0.011432756506412574,-0.020872167964382238,9.18136174439624e-4,-0.00269460874864062,-0.010752978626867537,-0.0036246701502538653,-0.002193481383212991,7.578290723033292e-4,-0.001632906452472449,-5.406138396642781e-4,-4.4687937055074134e-8,6.685230939121212e-8,2.7890043109132547e-7
PC26,-0.001778878682068787,-0.009800062219816828,-0.010554790902521451,0.022349063771396095,0.01640826897400266,1.327608808913766e-6,-4.869328032427662e-8,-1.949084639399039e-8,-0.0018780798313117188,-6.721989518191566e-4,0.0024143123281740813,-0.009659160364952067,0.005878301040978835,0.012897944626784468,0.0017327175418875072,-5.551208831607839e-4,-0.01686803384931227,0.012593493472505098,0.02114224484846212,0.059836159247961436,0.0033146739667787484,0.003507278421078711,5.041030460764981e-6,-0.004269806058203034,-0.0018966308508732805,-4.112278847168997e-4,-0.014082499361210437,9.14657799610472e-5,-0.005676677854252308,-9.755022517408336e-5,-7.360389717213284e-4,0.0022979658578607476,-0.0019359909595252796,-3.839932129300837e-5,-4.010991448025019e-4,-0.011508726834981818,0.0014416605049579398,-0.0392563507174427,3.5783446774564204e-4,0.0017729348235153704,0.0060289805252510134,0.006105532508458621,-0.0024635079818866937,-0.0013868460500407976,-4.486570824860556e-4,-0.0013153711057230257,0.00475258120790816,-3.6868974399512295e-4,-0.0010080956809706055,-1.7829328493754699e-7,1.1438245403466816e-7,1.4852488043797747e-7
PC27,-0.004912129867376313,-0.0010009053865514257,-0.002365518979992336,-0.01324832092501229,-0.019723360176595768,7.375112558831238e-6,6.524021014827022e-8,-2.8682284489839778e-8,-0.009847746208080894,-2.698977490581369e-4,-0.014088625855552228,0.004286040251640491,-0.0011265658473393135,0.005570445990533594,-0.011567328525620684,-0.005945586420889876,0.002668131181303181,-0.006599505956917063,0.0012847496590040184,0.0013926687776400883,-5.414068343384139e-4,3.5004160277294537e-4,-9.165279403489909e-6,0.0015889974927454536,0.02955199217640827,3.500811371907236e-5,-0.01301108050179027,0.006572360253156028,0.007783699337909999,-0.0014897813297536048,-0.0029458282338804802,-7.745305085258719e-4,-0.005234726069804216,-2.048812542739664e-4,-5.95959597758151e-4,-0.0043536061681384505,-0.006764982752850464,-0.010039418097289848,-0.00532507508597427,0.008312328187949915,-0.002972164543513161,0.011591294609453885,0.0033103221042723313,-6.9196458711252e-4,-0.0041082013384743515,0.003607707934524074,0.004874040812027932,-0.0012409992746796445,-0.0021277079486450253,-5.896349744796643e-8,-3.456420366742571e-8,-1.1309898829188016e-7
PC28,0.0028786655568140314,0.004007866242589858,-0.005786500472475918,0.008845487502193734,0.01652559025334509,-3.067551439756428e-6,-4.357215426123491e-8,5.844664198616799e-8,-0.004213800811747099,-0.01447724590889814,-0.01112757838528317,0.012817473849404373,-0.006907658204633473,-0.010259934941200761,-0.022612958402237055,-0.009059286499889893,0.011452033337356364,-0.007345937523398964,-0.029207052931688588,-0.0014028789789458658,-0.0044762366285513245,-0.003783588581686732,-1.5054719279714485e-6,5.988568350153118e-4,0.026465715748438222,0.002178722958001791,0.012928819985311594,-0.00440088185813057,-0.0014574046972849987,-6.337552592367816e-4,-0.0010579562545121454,0.0021662886782771148,0.005188276649398663,3.726513820681301e-4,5.969791445218887e-4,-0.0026140887160493913,2.64832847358305e-4,-0.04801957132903212,3.8911760858075683e-4,0.009892022935663007,-0.014027527611930758,0.015640599619796913,0.002597340895059558,0.004362891969343136,0.004330743142273733,-0.0013015772546761226,6.336399737333729e-4,-0.0020977089303105163,-0.0012624031773708175,-1.3118289232513348e-8,3.685006473477991e-8,3.343595948717692e-8
PC29,0.008304758275689751,-0.0026454814886055465,-0.027996861961132744,0.005651094497650766,0.029977742254974914,3.2098023964252955e-5,4.39614254865737e-8,-7.053037985435722e-8,0.004173340264387949,-0.0023444764167507796,0.02830999669697985,-0.004038695056859147,-0.0020510142168919158,-0.011364640953083502,0.01708618935006793,0.004700402730948858,0.002811420533847142,0.017057558648101847,-0.012120348568018984,-0.01861442136527724,7.452131062107393e-4,-0.006183018204997819,-4.786002211658406e-6,0.00210145008106471,0.024018722628553042,1.9057316725666016e-5,-0.03448465290177273,-0.001464672326209509,-0.0010508855815402332,3.112898470461193e-4,3.414452444481718e-4,5.974680251703118e-4,0.0015273605726989698,-1.2853057657257743e-4,-2.0935424964517424e-4,-0.010719732837874637,0.01048314939331963,0.013510707925898625,-8.199027561918884e-4,0.008004473763215513,0.001582667044791735,-0.008335201223044705,-9.834512193490326e-4,-0.013594369129292556,-0.007138484483736508,6.926886546810757e-4,7.985872812667909e-4,3.3119312637443656e-5,-0.002217148964694001,2.2773759318919073e-8,1.0017619728062944e-7,1.5167037650736516e-7
PC30,5.343932860735579e-4,0.004774886737687644,-0.11218530940761694,0.037850910441181294,0.06531187662346512,6.350275390561464e-7,1.4988626385915648e-8,-1.8890545373998832e-8,0.004620554539691207,0.003377352758980467,-0.023211397718410097,-0.007030119224871695,-0.0012055796338539533,-0.0016568593368350443,-0.009967014345382667,-0.004583646793885519,-0.0030419473592727315,-0.013598676682053501,0.0026328371409151266,-0.0038288968870783145,-0.0024873598440039875,0.0025901468725682344,-1.8835793649220164e-5,-0.0028147081099706016,0.0012109093153724326,-0.001138238290440245,-0.012074573438000835,5.398500702534721e-4,-0.002434049640426561,-3.370217035077798e-4,-0.0011260893624394615,-0.0010965387125554272,0.001132688297599328,7.967512875042073e-4,0.0011974966319146013,-0.007194874884610285,-0.0019025129875346106,0.041106356315451446,0.001239318631233977,-0.011284349096718889,-0.005095633907677315,0.006796104201633886,-5.869986654462335e-4,0.003072081003802672,-0.00273178221662698,0.001043421632640679,-0.001474888160493018,1.579371068129519e-4,-1.4215684866468245e-4,2.3830701174955003e-8,1.450239950327231e-9,1.0852523126732342e-7
PC31,0.01256355995096744,-0.015122904349989856,-0.03038941265694154,-0.007769943123898685,3.7072711355176364e-4,-2.329175046050523e-6,5.13045631748538e-8,-5.018079605191229e-8,0.007446358379154054,0.012125566600761393,-3.89352215801014e-4,-0.015628146596567426,-0.0073609031690673975,-0.010794367738797666,0.0036342163529561387,-0.001228255582301124,-0.006909945332215972,-0.004167193912059514,0.014083332137926695,-0.04805229761276756,-0.005163743195955471,0.003653765331039536,2.445157966709551e-5,2.719300035718255e-4,-0.0031414563060417795,4.3200487101045066e-4,0.030557567690545226,0.001582636076502452,-0.004867416764032439,6.375105302194529e-4,7.131683032081769e-4,5.101727732150087e-4,0.0036902411224512908,-2.0229112460860645e-4,-7.71480924057566e-4,-0.008778624905985221,0.0010792592406275562,-0.05793529021075495,0.0013285322059148803,0.00905226187374357,0.0047145964102960096,-0.008950811590974592,-0.0010775291922171016,0.0031322888189865106,-0.0025005796957140746,0.0014489371766161006,0.003354548547939546,3.986142662899242e-4,0.0016967225187250873,-7.493076121957514e-8,-1.6699697417339546e-7,-1.1272855495850212e-8
PC32,-0.009139174136558964,-3.507296204533742e-4,-0.04322313052606426,0.027423331001363647,0.04571780023665405,-1.5365208903791792e-6,-2.3836948099887117e-9,-1.7848005901078603e-7,-0.01710654521141026,-0.012811829386655793,0.019784802543131096,0.0018045786601701154,-0.0049201112808868385,-0.011356735706005962,0.009817356073691023,1.8790404737891985e-4,-0.006522220295465415,0.007829916464511715,0.023483960454399842,0.0035998351013864717,0.003816218247778452,-3.487165194456554e-4,1.1532597875852383e-5,0.003542885527180433,-0.022612469092963734,7.036053702298678e-4,0.033360464772021904,-8.767223056331284e-4,0.002267615628127069,-6.361393756697524e-4,4.997180613966434e-4,-4.708131139455012e-4,2.223447143496853e-4,-1.626238912669552e-4,-1.2599210635143258e-4,0.01937966968837995,-0.003306390497547927,-0.001072201263280825,-0.0031071236366925483,0.007946001006026052,-0.009344233774064606,0.0024948309696313127,0.0024234378137544016,0.0024604086914493725,0.008321995757644847,-0.0019184772976841627,0.0014999931997715654,-6.629419438527872e-4,-7.185995656026011e-4,4.4892094161602696e-8,-7.25480854447788e-8,1.8984615374482245e-7
PC33,-0.006126758225456494,0.004977501636503792,-0.029049827569011644,0.03576771368531212,-0.0038574086221549934,-1.9268435119016968e-5,6.938449274015016e-9,7.301967080424544e-9,-0.024030501795040828,-0.02131419458483817,0.022844286716513666,0.045623332918272086,0.003262686060986759,0.005062478340158027,0.0022108490887777933,0.002960316936116743,0.01678053826540594,0.012544939845623564,-0.0019862566095886877,0.009404612774490005,-0.004639966805233185,-0.0014254914517921042,3.752718335686787e-5,-4.308073131054053e-4,-0.011080453971333355,7.997606796526767e-4,0.02172347857642888,0.003701950544549957,0.002314184794277704,4.379945746958665e-4,-1.4511162235087722e-5,-0.0011012125378714857,9.487000479415639e-4,-7.824797332643131e-4,1.406353319091871e-4,-0.004732452330463765,0.0029326585537245687,0.027106148155737957,6.351026395319613e-4,-0.004099373960092942,0.004272273713034072,5.837310996286468e-4,-0.0033532105974656305,-0.004509893933108308,-0.005368690679246217,0.0014184236576487296,0.001254999844593763,0.0010084865254243389,0.0014997394488813654,-1.6123976688145706e-7,1.6471033534003396e-7,-3.336571008402386e-7
PC34,-0.0013535231146838758,-0.003679854593184272,0.03056072142787542,-0.021306308957171484,-0.0012181563936167026,3.030746189451529e-5,-5.105112242402502e-8,-9.221329386675701e-8,-4.745317016819545e-4,6.695632967865619e-4,-0.0069898694259414905,-2.05134912256139e-4,-1.036944937006369e-4,-0.006258355696591907,-6.973840918757472e-4,0.002579498670038923,-0.005201334805960768,-2.1979870843286668e-4,-0.01561387287817948,0.028163913359353976,-0.004364544087079413,0.004392214736578138,3.172535342104593e-5,-0.0018121338227583927,-0.004197249736861117,4.7684109224274354e-4,-0.019564536492030375,-0.002150796847721861,-0.00478696825463725,3.728893561549074e-5,-1.0203160470772854e-4,-1.3757015333637102e-4,0.0033620044835764007,-7.283171335375327e-4,-4.5802186277187784e-4,0.0072363189875776085,-0.004029271088846006,0.04918059519855775,0.0024072418640895973,0.0020497996613194204,-0.014189923629139706,0.009495810017481975,0.002838131140392436,-0.005230839714124163,-0.002930574461757834,0.0011094212409646545,-0.0017925890001423772,1.5676166905218534e-4,-3.1559982279103903e-4,-3.919840910216875e-8,-4.000458754955787e-8,-3.33350967243542e-7
PC35,-0.013952021169669218,0.01463722272980621,-0.04450427510907989,0.05051649741098298,-0.028885914201498768,3.683457706731769e-6,2.268105236249824e-8,9.437056271731001e-8,0.003971142260347241,0.0348945148680773,-0.023522304275146066,-0.02318870758231935,-0.0015403597165805582,-0.004420943611126828,5.972474791782894e-4,9.168418221868267e-4,-0.006998955710631568,0.0042980331604133325,-0.03783908089573738,0.02244257135387235,0.0015150925603933953,-0.0012073043822867213,1.1584261724390225e-6,0.003678985362186943,0.01692810159008747,-2.0781486112700438e-4,-0.0026693132271938457,6.470819814886655e-4,-6.344085114987159e-4,4.1811523226489416e-4,0.0016585738172026658,-6.112579187637807e-4,-0.001186912726218736,-5.092603738047569e-4,-2.766502948721005e-4,0.005638313782793576,-0.0032335674012086693,0.006060631423320975,0.0014482971642629943,0.01776953782892504,-0.016331590994909974,-0.007612730803468131,-0.004570774294426794,0.0012063871160588675,0.003950615034241313,-9.259280383688053e-4,0.0031284079467992195,0.001005418229036959,7.76396156095899e-4,-8.466600040261132e-8,-6.762109960903773e-8,-3.8278914189427966e-7
PC36,-0.007470988649468414,0.013995686483350459,0.030677997334490364,0.0015395517968657443,-0.012623096551984554,1.0835820989231558e-6,1.3707657551401474e-8,-1.3066462814591073e-7,-0.013836061553911904,-0.00147368356558169,-0.0043171449871710526,0.030966907580198565,0.007455279614844806,0.022436175204873295,-0.013257786228561417,-0.004161081187562251,0.004511028924339348,-0.006585982826100129,0.004760342661171244,-0.010869630474362353,-0.002020690488627201,2.713558049294108e-4,-4.431555728720112e-5,-0.002576665887923906,0.008584762296908889,3.5194991196369846e-4,-0.02394427881843281,0.0023808405133762156,-0.00221386893558955,6.868605108421367e-4,8.167939503793144e-4,-1.3524060099876537e-5,0.005107077947185827,9.459517925823411e-4,2.1545983021133768e-4,0.012073595952416348,-0.0026496633593192267,8.071407645623399e-4,0.002450356789807319,0.001498340675204794,-0.002330861470274984,-0.01275656447662903,-0.0014123333152075762,7.543308476465958e-4,-9.669699987932476e-4,1.57242824031395e-5,0.004208264621037509,6.607516342883775e-4,-2.5653621859037006e-4,-2.506002041963435e-7,3.4049512757725076e-8,2.7839679054467987e-8
PC37,0.001025065623422582,0.0020715678749260876,-0.028552591199073708,-0.026043958910806693,0.016387885765201518,5.373533853664973e-6,1.60044859263963e-7,-2.0376499610543843e-8,0.003835228781842845,-0.005407091596110533,-0.023045692498385915,0.016504784168309753,-6.215276208545883e-4,0.010641105349691874,0.0018310349979159303,0.0027400207002506124,0.013745579867426179,-0.02245932853906256,0.0041369860238205545,0.016707071086908446,0.0028178521657755713,0.0018397321605182887,-4.598875268125361e-6,-1.9709175142060704e-4,-0.017445739991017874,-4.5033821260586233e-4,0.02824785025751891,0.00221895041781688,-0.0011006868853765197,-2.4368649840709756e-4,-3.630022812925941e-5,0.0013668919728071474,-8.005635454555457e-5,-1.8362902797471173e-4,-2.1352492076713567e-4,0.0019647170928730282,0.003458875680694682,-0.028264461378752864,4.250102418323459e-5,0.013244502189094969,0.0016433396673891435,-0.009800594086816444,0.0032733748641110482,-0.005793311012258504,0.0016514074189507935,-4.934230100955596e-4,-0.0034222258776861166,-0.0012032132431714791,-7.071945171520473e-4,6.74239422052117e-8,1.848238867893341e-7,-7.51942313536715e-7
PC38,0.01882453012120585,-0.009649450569797364,0.026598363731886593,0.03791686868941315,-0.005515876867303009,-6.265606280602959e-6,-6.514391888126415e-8,-1.0005627439273909e-7,0.040213029656747896,-7.482125636732179e-4,-0.03879085773612633,-0.032287977425621894,0.0025262959492704422,0.017599139523899902,-0.02280861852129048,-0.008150167376726988,-0.0017943885485167932,-0.01673500238195206,-0.0052313412375273975,-0.016724873191941266,0.0020215811105790474,-0.001207066023162489,1.8321675612994186e-5,0.0018324804243534027,-0.03165395101540255,8.148860689665977e-4,0.015596270639749553,-0.001589944652067537,0.004869391239877752,6.330842300195103e-4,-0.0013481172537885306,5.437304386294238e-5,-9.748574821248674e-4,-3.728747753183857e-4,1.799996477093394e-4,6.77258343128822e-4,-0.002004217719341252,0.028786965417983982,2.7681883653031704e-4,0.004922682398444943,-0.004440265968587142,-0.004101561400187646,-0.0021563550232609184,-0.008635423416430131,-0.0012102342074825827,7.105268863873113e-4,9.93043747663465e-4,-6.576017464827954e-5,-1.957608615681262e-4,-3.6682600793227446e-8,1.946313689856512e-7,2.7979408533069854e-7
PC39,0.02786641956089656,-0.02390054982345905,-0.013274860973832054,-0.04116369943416697,0.03812960246427814,-3.0505334327990845e-6,-3.779435141887601e-8,7.170504540165042e-8,0.012564259479633428,-0.014600769936756807,0.016395828699861937,0.0026937487368481716,0.003957258079355159,0.02321885004890133,-0.02462925105357749,-0.008438731166265605,-0.00457821018863609,0.020653581123247382,0.02656872377915836,-0.021069561687518133,5.907457718563748e-4,-2.3884225609656523e-5,-6.0180481108051896e-6,-0.0015308594444247514,0.03957387306577823,-4.355689393992641e-4,-0.012412849033411538,5.933798170393151e-4,0.0018158426081856084,4.771130197412693e-4,-2.536174582252581e-4,-8.047579512424955e-4,-7.256497476466117e-4,-5.471878789525296e-5,-3.4694938836182565e-4,0.007949129233396532,0.0012064747282586109,0.022311340396595925,8.000436321234397e-4,0.01045588829559517,-0.014190222594424982,0.0030428619548587285,-0.002691500058253711,0.001593444185255109,7.01333697075895e-4,-0.001387603033777978,0.0020162239381889976,-5.7275415218771505e-5,0.0020079380868302326,7.54678796438819e-8,1.526645026288677e-8,-6.145159006141332e-7
PC40,9.2133304661147e-4,-0.0020048718895820674,0.014405453519295768,0.03919912996596797,-0.018267000563905237,-6.808210593906984e-6,-1.2941065443358027e-7,2.667926142483736e-8,5.284861912257543e-4,-0.014064343525310444,0.022400254309494924,-0.00713618882334949,-9.115377537273355e-4,-0.01430791868516601,0.014291543521324581,0.008015068247827268,3.815150896469118e-6,0.0018777897952375125,0.028147037965752988,0.008737707763556035,-0.0016132762688627809,0.0012702866272770847,-2.185962154469855e-5,-0.001579455140288944,-0.0062353899105923845,2.3723273404586555e-4,0.010234011059793042,0.0036404283351792834,-0.001978445956085333,-1.2738075714450602e-4,1.0231325005277755e-4,1.3625143974466876e-4,-0.0022204669051379155,5.733653024233534e-4,3.4698906942111997e-4,-0.006861710213322564,0.004207218286372948,0.010389543591401693,2.573676138503722e-4,0.02843008915887324,-0.02389282300290687,-0.009662700868895206,0.005048171160207721,0.00713620113899811,-5.369195488445402e-4,0.0023752173590660306,-0.002849234701889758,7.974588211661483e-4,-5.047273674974196e-4,2.3207262823261078e-8,3.290722387923136e-8,2.787436656113358e-8
PC41,-0.014613069378856178,0.012113686741282575,0.0039749714360648065,-0.036271731366696175,0.03481993283041951,9.631154305376946e-6,-3.3324194286324576e-8,7.125526758101665e-8,0.03635152586661329,-0.046774999671299514,-0.0020426607237321076,0.011135233102631464,-0.001429242235171878,-0.015882564574478418,0.01506108319140758,0.0017556409712181848,0.024297184668959925,-0.02181342557443065,0.0027590884897284646,0.004331327365489388,0.002793077064942115,-6.681723067819615e-4,4.104314682357742e-6,-8.850480850464299e-4,-0.021227323508415906,-1.3897699957189612e-5,0.01141067883917708,2.4780967234925937e-4,-0.001353766116757811,6.995440898211881e-4,5.262340236316446e-4,-4.5303730590497636e-4,-0.0028303993648467365,-1.396430204657339e-4,3.924966379705418e-4,-0.0035227064846214172,0.003051402307733182,0.02229677886541194,4.468481199973443e-4,0.0015126648568662454,-0.0035611551915304407,-0.001647386065748717,2.819888097043886e-4,-0.0018425842575136848,-0.0041943870938186524,-8.131322041555562e-4,0.00436645267154153,-4.6219772663408176e-4,0.002017294913024251,-2.543214211849413e-7,-1.4506903997292073e-7,8.681202723168679e-8
PC42,-0.017581220151104655,0.024136278597664058,0.02170128652300052,-0.06021117697357249,0.05879906117183199,-2.504638201528396e-5,-4.331616240179301e-8,-6.70448844822597e-8,0.013146000996858762,0.02264698801142974,-0.007924977508817557,-0.017597132884429545,-0.003898441036318585,-0.020446304212245837,0.029360928073761988,0.006288897114030648,-0.003907597227077327,0.005864201804758799,-0.0035146138110962225,-0.011836548755960748,-1.4159928555472592e-6,0.0010470887936215587,1.7383225786940375e-6,4.424454608672113e-4,0.04380524096866358,-7.972523810760713e-5,-0.024302094822455312,0.0020764077618586263,3.080648852006436e-4,-3.810048235083369e-4,-6.060343383884468e-4,6.0057614889248043e-5,4.183932670184612e-4,-6.820159585520216e-4,8.129070046965777e-4,0.0013759104212552062,-0.0017624535814610173,-0.02037522239971798,4.122411586363054e-4,0.0062350953237062835,-0.00416375698727888,0.0038856867866019626,-0.002647733474220066,-0.0057155410015093935,0.006906523807572415,0.001200784490846005,-3.9202593219201195e-4,9.593575444582604e-5,0.0016657324922140688,-3.608872405585012e-8,1.3807370540401143e-7,-3.237494193019414e-8
PC43,-0.02069136838757129,0.015949666614687826,0.006065895091037807,-0.05554285836411895,0.052606473379068125,8.923106671589253e-6,-5.2417560379515566e-8,3.0998555201733224e-8,-0.01904846870591439,0.015407314498795345,0.003859354550168739,-0.0047973563371220196,0.009673196339047738,0.02430347024452629,-0.031537550412750325,-0.014157030797981102,-0.014774109752500849,0.014356165925868492,-0.010802523769400085,-6.501234005846694e-4,-0.001419674565160814,-1.198329045019592e-4,-4.513830291506167e-6,0.0019313145718328332,-0.056568272884693245,2.945981840085479e-4,0.04248932715411592,4.995468950395891e-5,0.0020809050400980317,5.380959047787654e-4,-3.487182100439361e-4,7.074168319319479e-5,-0.001455591898372586,-5.382754521612686e-4,5.58052117154407e-4,-0.00948067001220247,0.0024078124680797642,9.302403934010939e-4,4.797097271024115e-4,0.004853574094723753,-0.002004881071311202,-0.007459086476276833,4.3220674680052623e-4,0.0029874662512208144,-9.2533546169071e-4,4.7163326266504916e-4,-1.0378152075158174e-4,0.0028790753776443685,-0.0033633913010504795,3.748647634632049e-8,-3.077267717284775e-8,8.752980388381275e-8
